"Joyce, David P",R,Senate,,,,,,,,,,,,,
"Kaine, Tim",D,Senate,,,,,,,,,,,,,
"Kaptur, Marcy",D,Senate,,,,,,,,,,,,,
"Katko, John",R,Senate,,,,,,,,,,,,,
"Keating, Bill",D,Senate,,,,,,,,,,,,,
"Kelly, Mike",R,Senate,,,,,,,,,,,,,
"Kelly, Robin",D,Senate,,,,,,,,,,,,,
"Kelly, Trent",R,Senate,,,,,,,,,,,,,
"Kennedy, Joe III",D,Senate,,,,,,,,,,,,,
"Kildee, Dan",D,Senate,,,,,,,,,,,,,
"Kilmer, Derek",D,Senate,,,,,,,,,,,,,
"Kind, Ron",D,Senate,,,,,,,,,,,,,
"King, Angus",I,Senate,,,,,,,,,,,,,
"King, Pete",R,Senate,,,,,,,,,,,,,
"King, Steven A",R,Senate,,,,,,,,,,,,,
"Kinzinger, Adam",R,Senate,,,,,,,,,,,,,
"Kirk, Mark",R,Senate,,,,,,,,,,,,,
"Kirkpatrick, Ann",D,Senate,,,,,,,,,,,,,
"Kline, John",R,Senate,,,,,,,,,,,,,
"Klobuchar, Amy",D,Senate,,,,,,,,,,,,,
"Knight, Steve",R,Senate,,,,,,,,,,,,,
"Kuster, Ann Mclane",D,Senate,,,,,,,,,,,,,
"Labrador, Raul",R,Senate,,,,,,,,,,,,,
"LaHood, Darin",R,Senate,,,,,,,,,,,,,
"LaMalfa, Doug",R,Senate,,,,,,,,,,,,,
"Lamborn, Douglas L",R,Senate,,,,,,,,,,,,,
"Lance, Leonard",R,Senate,,,,,,,,,,,,,
"Langevin, Jim",D,Senate,,,,,,,,,,,,,
"Lankford, James",R,Senate,,,,,,,,,,,,,
"Larsen, Rick",D,Senate,,,,,,,,,,,,,
"Larson, John B",D,Senate,,,,,,,,,,,,,
"Latta, Robert E",R,Senate,,,,,,,,,,,,,
"Lawrence, Brenda",D,Senate,,,,,,,,,,,,,
"Leahy, Patrick",D,Senate,,,,,,,,,,,,,
"Lee, Barbara",D,Senate,,,,,,,,,,,,,
"Lee, Mike",R,Senate,,,,,,,,,,,,,
"Levin, Sander",D,Senate,,,,,,,,,,,,,
"Lewis, John",D,Senate,,,,,,,,,,,,,
"Lieu, Ted",D,Senate,,,,,,,,,,,,,
"Lipinski, Daniel",D,Senate,,,,,,,,,,,,,
"LoBiondo, Frank A",R,Senate,,,,,,,,,,,,,
"Loebsack, David",D,Senate,,,,,,,,,,,,,
"Lofgren, Zoe",D,Senate,,,,,,,,,,,,,
"Long, Billy",R,Senate,,,,,,,,,,,,,
"Loudermilk, Barry",R,Senate,,,,,,,,,,,,,
"Love, Mia",R,Senate,,,,,,,,,,,,,
"Lowenthal, Alan",D,Senate,,,,,,,,,,,,,
"Lowey, Nita M",D,Senate,,,,,,,,,,,,,
"Lucas, Frank D",R,Senate,,,,,,,,,,,,,
"Luetkemeyer, Blaine",R,Senate,,,,,,,,,,,,,
"Lujan, Ben R",D,Senate,,,,,,,,,,,,,
"Lummis, Cynthia",R,Senate,,,,,,,,,,,,,
"Lynch, Stephen F",D,Senate,,,,,,,,,,,,,
"MacArthur, Thomas",R,Senate,,,,,,,,,,,,,
"Maloney, Carolyn B",D,Senate,,,,,,,,,,,,,
"Maloney, Sean Patrick",D,Senate,,,,,,,,,,,,,
"Manchin, Joe",D,Senate,,,,,,,,,,,,,
"Marchant, Kenny",R,Senate,,,,,,,,,,,,,
"Marino, Tom",R,Senate,,,,,,,,,,,,,
"Markey, Ed",D,Senate,,,,,,,,,,,,,
"Massie, Thomas",R,Senate,,,,,,,,,,,,,
"Matsui, Doris O",D,Senate,,,,,,,,,,,,,
"McCain, John",R,Senate,,,,,,,,,,,,,
"McCarthy, Kevin",R,Senate,,,,,,,,,,,,,
"McCaskill, Claire",D,Senate,,,,,,,,,,,,,
"McCaul, Michael",R,Senate,,,,,,,,,,,,,
"McClintock, Tom",R,Senate,,,,,,,,,,,,,
"McCollum, Betty",D,Senate,,,,,,,,,,,,,
"McConnell, Mitch",R,Senate,,,,,,,,,,,,,
"McDermott, Jim",D,Senate,,,,,,,,,,,,,
"McGovern, James P",D,Senate,,,,,,,,,,,,,
"McHenry, Patrick",R,Senate,,,,,,,,,,,,,
"McKinley, David",R,Senate,,,,,,,,,,,,,
"McNerney, Jerry",D,Senate,,,,,,,,,,,,,
"McSally, Martha",R,Senate,,,,,,,,,,,,,
"Meadows, Mark R",R,Senate,,,,,,,,,,,,,
"Meehan, Patrick",R,Senate,,,,,,,,,,,,,
"Meeks, Gregory W",D,Senate,,,,,,,,,,,,,
"Menendez, Robert",D,Senate,,,,,,,,,,,,,
"Meng, Grace",D,Senate,,,,,,,,,,,,,
"Merkley, Jeff",D,Senate,,,,,,,,,,,,,
"Messer, Luke",R,Senate,,,,,,,,,,,,,
"Mica, John L",R,Senate,,,,,,,,,,,,,
"Mikulski, Barbara A",D,Senate,,,,,,,,,,,,,
"Miller, Candice S",R,Senate,,,,,,,,,,,,,
"Miller, Jeff",R,Senate,,,,,,,,,,,,,
"Moolenaar, John",R,Senate,,,,,,,,,,,,,
"Mooney, Alex",R,Senate,,,,,,,,,,,,,
"Moore, Gwen",D,Senate,,,,,,,,,,,,,
"Moran, Jerry",R,Senate,,,,,,,,,,,,,
"Moulton, Seth",D,Senate,,,,,,,,,,,,,
"Mullin, Markwayne",R,Senate,,,,,,,,,,,,,
"Mulvaney, Mick",R,Senate,,,,,,,,,,,,,
"Murkowski, Lisa",R,Senate,,,,,,,,,,,,,
"Murphy, Christopher S",D,Senate,,,,,,,,,,,,,
"Murphy, Patrick",D,Senate,,,,,,,,,,,,,
"Murphy, Tim",R,Senate,,,,,,,,,,,,,
"Murray, Patty",D,Senate,,,,,,,,,,,,,
"Nadler, Jerrold",D,Senate,,,,,,,,,,,,,
"Napolitano, Grace",D,Senate,,,,,,,,,,,,,
"Neal, Richard E",D,Senate,,,,,,,,,,,,,
"Nelson, Bill",D,Senate,,,,,,,,,,,,,
"Neugebauer, Randy",R,Senate,,,,,,,,,,,,,
"Newhouse, Dan",R,Senate,,,,,,,,,,,,,
"Noem, Kristi",R,Senate,,,,,,,,,,,,,
"Nolan, Rick",D,Senate,,,,,,,,,,,,,
"Norcross, Don",D,Senate,,,,,,,,,,,,,
"Norton, Eleanor Holmes",D,Senate,,,,,,,,,,,,,
"Nugent, Richard",R,Senate,,,,,,,,,,,,,
"Nunes, Devin",R,Senate,,,,,,,,,,,,,
"O'Rourke, Beto",D,Senate,,,,,,,,,,,,,
"Olson, Pete",R,Senate,,,,,,,,,,,,,
"Palazzo, Steven",R,Senate,,,,,,,,,,,,,
"Pallone, Frank Jr",D,Senate,,,,,,,,,,,,,
"Palmer, Gary",R,Senate,,,,,,,,,,,,,
"Pascrell, Bill Jr",D,Senate,,,,,,,,,,,,,
"Paul, Rand",R,Senate,,,,,,,,,,,,,
"Paulsen, Erik",R,Senate,,,,,,,,,,,,,
"Payne, Donald M Jr",D,Senate,,,,,,,,,,,,,
"Pearce, Steve",R,Senate,,,,,,,,,,,,,
"Pelosi, Nancy",D,Senate,,,,,,,,,,,,,
"Perdue, David",R,Senate,,,,,,,,,,,,,
"Perlmutter, Ed",D,Senate,,,,,,,,,,,,,
"Perry, Scott",R,Senate,,,,,,,,,,,,,
"Peters, Gary",D,Senate,,,,,,,,,,,,,
"Peters, Scott",D,Senate,,,,,,,,,,,,,
"Peterson, Collin",D,Senate,,,,,,,,,,,,,
"Pierluisi, Pedro",D,Senate,,,,,,,,,,,,,
"Pingree, Chellie",D,Senate,,,,,,,,,,,,,
"Pittenger, Robert",R,Senate,,,,,,,,,,,,,
"Pitts, Joe",R,Senate,,,,,,,,,,,,,
"Plaskett, Stacey",D,Senate,,,,,,,,,,,,,
"Pocan, Mark",D,Senate,,,,,,,,,,,,,
"Poe, Ted",R,Senate,,,,,,,,,,,,,
"Poliquin, Bruce",R,Senate,,,,,,,,,,,,,
"Polis, Jared",D,Senate,,,,,,,,,,,,,
"Pompeo, Mike",R,Senate,,,,,,,,,,,,,
"Portman, Rob",R,Senate,,,,,,,,,,,,,
"Posey, Bill",R,Senate,,,,,,,,,,,,,
"Price, David",D,Senate,,,,,,,,,,,,,
"Price, Tom",R,Senate,,,,,,,,,,,,,
"Quigley, Mike",D,Senate,,,,,,,,,,,,,
"Radewagen, Amata Coleman",R,Senate,,,,,,,,,,,,,
"Rangel, Charles B",D,Senate,,,,,,,,,,,,,
"Ratcliffe, John Lee",R,Senate,,,,,,,,,,,,,
"Reed, Jack",D,Senate,,,,,,,,,,,,,
"Reed, Tom",R,Senate,,,,,,,,,,,,,
"Reichert, Dave",R,Senate,,,,,,,,,,,,,
"Reid, Harry",D,Senate,,,,,,,,,,,,,
"Renacci, Jim",R,Senate,,,,,,,,,,,,,
"Ribble, Reid",R,Senate,,,,,,,,,,,,,
"Rice, Kathleen",D,Senate,,,,,,,,,,,,,
"Rice, Tom",R,Senate,,,,,,,,,,,,,
"Richmond, Cedric",D,Senate,,,,,,,,,,,,,
"Rigell, Scott",R,Senate,,,,,,,,,,,,,
"Risch, James E",R,Senate,,,,,,,,,,,,,
"Roberts, Pat",R,Senate,,,,,,,,,,,,,
"Roby, Martha",R,Senate,,,,,,,,,,,,,
"Rodgers, Cathy McMorris",R,Senate,,,,,,,,,,,,,
"Roe, Phil",R,Senate,,,,,,,,,,,,,
"Rogers, Hal",R,Senate,,,,,,,,,,,,,
"Rogers, Mike D",R,Senate,,,,,,,,,,,,,
"Rohrabacher, Dana",R,Senate,,,,,,,,,,,,,
"Rokita, Todd",R,Senate,,,,,,,,,,,,,
"Rooney, Tom",R,Senate,,,,,,,,,,,,,
"Ros-Lehtinen, Ileana",R,Senate,,,,,,,,,,,,,
"Roskam, Peter",R,Senate,,,,,,,,,,,,,
"Ross, Dennis",R,Senate,,,,,,,,,,,,,
"Rothfus, Keith J",R,Senate,,,,,,,,,,,,,
"Rounds, Mike",R,Senate,,,,,,,,,,,,,
"Rouzer, David",R,Senate,,,,,,,,,,,,,
"Roybal-Allard, Lucille",D,Senate,,,,,,,,,,,,,
"Royce, Ed",R,Senate,,,,,,,,,,,,,
"Rubio, Marco",R,Senate,,,,,,,,,,,,,
"Ruiz, Raul",D,Senate,,,,,,,,,,,,,
"Ruppersberger, Dutch",D,Senate,,,,,,,,,,,,,
"Rush, Bobby L",D,Senate,,,,,,,,,,,,,
"Russell, Steven",R,Senate,,,,,,,,,,,,,
"Ryan, Paul",R,Senate,,,,,,,,,,,,,
"Ryan, Tim",D,Senate,,,,,,,,,,,,,
"Salmon, Matt",R,Senate,,,,,,,,,,,,,
"Sanchez, Linda",D,Senate,,,,,,,,,,,,,
"Sanchez, Loretta",D,Senate,,,,,,,,,,,,,
"Sanders, Bernie",D,Senate,,,,,,,,,,,,,
"Sanford, Mark",R,Senate,,,,,,,,,,,,,
"Sarbanes, John",D,Senate,,,,,,,,,,,,,
"Sasse, Ben",R,Senate,,,,,,,,,,,,,
"Scalise, Steve",R,Senate,,,,,,,,,,,,,
"Schakowsky, Jan",D,Senate,,,,,,,,,,,,,
"Schatz, Brian",D,Senate,,,,,,,,,,,,,
"Schiff, Adam",D,Senate,,,,,,,,,,,,,
"Schrader, Kurt",D,Senate,,,,,,,,,,,,,
"Schultz, Debbie Wasserman",D,Senate,,,,,,,,,,,,,
"Schumer, Charles E",D,Senate,,,,,,,,,,,,,
"Schweikert, David",R,Senate,,,,,,,,,,,,,
"Scott, Austin",R,Senate,,,,,,,,,,,,,
"Scott, Bobby",D,Senate,,,,,,,,,,,,,
"Scott, David",D,Senate,,,,,,,,,,,,,
"Scott, Tim",R,Senate,,,,,,,,,,,,,
"Sensenbrenner, F James Jr",R,Senate,,,,,,,,,,,,,
"Serrano, Jose E",D,Senate,,,,,,,,,,,,,
"Sessions, Jeff",R,Senate,,,,,,,,,,,,,
"Sessions, Pete",R,Senate,,,,,,,,,,,,,
"Sewell, Terri A",D,Senate,,,,,,,,,,,,,
"Shaheen, Jeanne",D,Senate,,,,,,,,,,,,,
"Shelby, Richard C",R,Senate,,,,,,,,,,,,,
"Sherman, Brad",D,Senate,,,,,,,,,,,,,
"Shimkus, John M",R,Senate,,,,,,,,,,,,,
"Shuster, Bill",R,Senate,,,,,,,,,,,,,
"Simpson, Mike",R,Senate,,,,,,,,,,,,,
"Sinema, Kyrsten",D,Senate,,,,,,,,,,,,,
"Sires, Albio",D,Senate,,,,,,,,,,,,,
"Slaughter, Louise M",D,Senate,,,,,,,,,,,,,
"Smith, Adam",D,Senate,,,,,,,,,,,,,
"Smith, Adrian",R,Senate,,,,,,,,,,,,,
"Smith, Chris",R,Senate,,,,,,,,,,,,,
"Smith, Jason",R,Senate,,,,,,,,,,,,,
"Smith, Lamar",R,Senate,,,,,,,,,,,,,
"Speier, Jackie",D,Senate,,,,,,,,,,,,,
"Stabenow, Debbie",D,Senate,,,,,,,,,,,,,
"Stefanik, Elise",R,Senate,,,,,,,,,,,,,
"Stewart, Chris",R,Senate,,,,,,,,,,,,,
"Stivers, Steve",R,Senate,,,,,,,,,,,,,
"Stutzman, Marlin",R,Senate,,,,,,,,,,,,,
"Sullivan, Dan",R,Senate,,,,,,,,,,,,,
"Swalwell, Eric",D,Senate,,,,,,,,,,,,,
"Takano, Mark",D,Senate,,,,,,,,,,,,,
"Tester, Jon",D,Senate,,,,,,,,,,,,,
"Thompson, Bennie G",D,Senate,,,,,,,,,,,,,
"Thompson, Glenn",R,Senate,,,,,,,,,,,,,
"Thompson, Mike",D,Senate,,,,,,,,,,,,,
"Thornberry, Mac",R,Senate,,,,,,,,,,,,,
"Thune, John",R,Senate,,,,,,,,,,,,,
"Tiberi, Patrick J",R,Senate,,,,,,,,,,,,,
"Tillis, Thom",R,Senate,,,,,,,,,,,,,
"Tipton, Scott",R,Senate,,,,,,,,,,,,,
"Titus, Dina",D,Senate,,,,,,,,,,,,,
"Tonko, Paul",D,Senate,,,,,,,,,,,,,
"Toomey, Pat",R,Senate,,,,,,,,,,,,,
"Torres, Norma",D,Senate,,,,,,,,,,,,,
"Trott, Dave",R,Senate,,,,,,,,,,,,,
"Tsongas, Niki",D,Senate,,,,,,,,,,,,,
"Turner, Michael R",R,Senate,,,,,,,,,,,,,
"Udall, Tom",D,Senate,,,,,,,,,,,,,
"Upton, Fred",R,Senate,,,,,,,,,,,,,
"Valadao, David",R,Senate,,,,,,,,,,,,,
"Van Hollen, Chris",D,Senate,,,,,,,,,,,,,
"Vargas, Juan",D,Senate,,,,,,,,,,,,,
"Veasey, Marc",D,Senate,,,,,,,,,,,,,
"Vela, Filemon",D,Senate,,,,,,,,,,,,,
"Velazquez, Nydia M",D,Senate,,,,,,,,,,,,,
"Visclosky, Pete",D,Senate,,,,,,,,,,,,,
"Vitter, David",R,Senate,,,,,,,,,,,,,
"Wagner, Ann L",R,Senate,,,,,,,,,,,,,
"Walberg, Tim",R,Senate,,,,,,,,,,,,,
"Walden, Greg",R,Senate,,,,,,,,,,,,,
"Walker, Mark",R,Senate,,,,,,,,,,,,,
"Walorski, Jackie",R,Senate,,,,,,,,,,,,,
"Walters, Mimi",R,Senate,,,,,,,,,,,,,
"Walz, Tim",D,Senate,,,,,,,,,,,,,
"Warner, Mark",D,Senate,,,,,,,,,,,,,
"Warren, Elizabeth",D,Senate,,,,,,,,,,,,,
"Waters, Maxine",D,Senate,,,,,,,,,,,,,
"Weber, Randy",R,Senate,,,,,,,,,,,,,
"Webster, Daniel",R,Senate,,,,,,,,,,,,,
"Welch, Peter",D,Senate,,,,,,,,,,,,,
"Wenstrup, Brad",R,Senate,,,,,,,,,,,,,
"Westerman, Bruce",R,Senate,,,,,,,,,,,,,
"Westmoreland, Lynn A",R,Senate,,,,,,,,,,,,,
"Whitehouse, Sheldon",D,Senate,,,,,,,,,,,,,
"Wicker, Roger",R,Senate,,,,,,,,,,,,,
"Williams, Roger",R,Senate,,,,,,,,,,,,,
"Wilson, Frederica",D,Senate,,,,,,,,,,,,,
"Wilson, Joe",R,Senate,,,,,,,,,,,,,
"Wittman, Rob",R,Senate,,,,,,,,,,,,,
"Womack, Steve",R,Senate,,,,,,,,,,,,,
"Woodall, Rob",R,Senate,,,,,,,,,,,,,
"Wyden, Ron",D,Senate,,,,,,,,,,,,,
"Yarmuth, John A",D,Senate,,,,,,,,,,,,,
"Yoder, Kevin",R,Senate,,,,,,,,,,,,,
"Yoho, Ted",R,Senate,,,,,,,,,,,,,
"Young, David",R,Senate,,,,,,,,,,,,,
"Young, Don",R,Senate,,,,,,,,,,,,,
"Young, Todd",R,Senate,,,,,,,,,,,,,
"Zeldin, Lee",R,Senate,,,,,,,,,,,,,
"Zinke, Ryan K",R,Senate,,,,,,,,,,,,,
